TimeL,ChargeL,ChannelIDL,TimeR,ChargeR,ChannelIDR,DOI,NCD,delta_t,n1,n2,ChargeL_zscore,ChargeR_zscore
644046231979229.0,33.76926,78.0,644046231981041.0,17.516953,73.0,28.0,0.3168942694209065,-1812.0,-3.8520098,-3.138249,0.4392467392086902,-1.3612227649873314
623381475070708.0,25.762791,102.0,623381475071864.0,22.550022,97.0,15.0,0.0664993156163356,-1156.0,1.8682088,2.213858,0.8508741968749326,-0.08822652807022732
1083474209160160.0,24.796803,94.0,1083474209160891.0,24.525757,89.0,10.0,0.0054953757469199,-731.0,13.894117,9.997052,-0.5391757143983863,0.14485779573417507
1227022762924598.0,26.776798,95.0,1227022762925592.0,18.391304,88.0,20.0,0.1856507940050258,-994.0,11.533083,6.1466985,-0.716409322229823,1.3821864926963352
1254684375658574.0,19.983437,103.0,1254684375658802.0,25.727749,96.0,5.0,-0.1256653458958601,-228.0,5.887281,-1.0386336,-0.9635716548395336,1.8276608671736592
980625842936037.0,20.529247,87.0,980625842936711.0,19.493698,80.0,10.0,0.0258738830938103,-674.0,4.470666,3.8068402,1.9972638353178465,-1.0287064589248553
1082491938214145.0,24.650688,78.0,1082491938214757.0,23.345341,73.0,10.0,0.0271969791500875,-612.0,-4.8002205,9.804262,1.170422975728537,-0.983652508243781
836841642501912.0,24.933918,95.0,836841642502753.0,19.131645,88.0,15.0,0.1316736382104093,-841.0,10.856913,4.5295835,-0.5604936187688715,0.34210657119357996
1439366311709280.0,19.477383,86.0,1439366311709945.0,24.197651,81.0,2.0,-0.108077030918854,-665.0,6.2970724,11.976363,0.3469838894482047,-0.2573422344898479
1275896902815599.0,30.145031,78.0,1275896902816741.0,21.693554,73.0,20.0,0.1630344848340285,-1142.0,-6.5768094,3.2469435,-1.1959782860882107,1.4504448388066957
266746442220989.0,19.579632,86.0,266746442221738.0,23.898418,81.0,5.0,-0.0993325597629148,-749.0,6.3769894,11.758799,0.16521677080384126,-1.1117036296166805
1639194978858864.0,24.246838,79.0,1639194978859726.0,18.693291,72.0,15.0,0.1293323315353804,-862.0,0.43296295,5.7507477,0.7473928526601705,-1.1128153065059805
292758146514367.0,26.161472,102.0,292758146515335.0,22.403881,97.0,15.0,0.077371845727138,-968.0,2.027009,1.7715471,-1.4197075601973816,0.9795439976282784
1481556434985342.0,27.391464,94.0,1481556434986812.0,20.851212,89.0,15.0,0.1355698427674285,-1470.0,16.543787,3.0893874,0.18005448212893035,-0.20953884574315174
751005446042398.0,28.224117,79.0,751005446043688.0,17.794701,72.0,25.0,0.2266337218830783,-1290.0,-0.36560187,9.08539,1.1912984949214942,-1.2665101512309265
652135640642356.0,29.654034,87.0,652135640643857.0,13.940212,80.0,28.0,0.3604563317828687,-1501.0,-1.0596493,6.129798,-0.5839819754166015,0.5267018781190534
942567026299618.0,28.082241,94.0,942567026300512.0,22.605309,89.0,15.0,0.1080528058665293,-894.0,16.901785,3.7889314,0.9467473595672753,-1.0785900736919072
1494598885223001.0,29.645329,94.0,1494598885224073.0,20.102348,89.0,20.0,0.1918276706669137,-1072.0,16.325293,0.9604159,1.4135567445897135,-1.061523499278786
1426638667697081.0,27.713818,86.0,1426638667704534.0,16.271042,81.0,25.0,0.2601526070561552,-7453.0,7.133285,-0.77434874,-1.2410160495192413,1.315014173339389
173415071778580.0,21.712597,87.0,173415071779356.0,19.096226,80.0,15.0,0.0641128757866894,-776.0,4.900708,3.6616716,-0.6912978712363645,0.6944848034780361
1027967162873883.0,29.075748,78.0,1027967162875477.0,17.91835,73.0,25.0,0.2374212608570548,-1594.0,-6.124117,-0.19771655,-1.466187293110673,1.0162349780050746
1771366457025182.0,23.139488,94.0,1771366457025399.0,27.093613,89.0,5.0,-0.0787155266404915,-217.0,13.360835,11.467467,0.915931295474193,-1.2608155645628711
967858320911471.0,30.24448,95.0,967858320912977.0,15.036743,88.0,28.0,0.3358508448413595,-1506.0,11.845997,11.65617,-1.257563785751956,1.6498307835881234
1297487753131510.0,21.158981,94.0,1297487753131710.0,26.346703,89.0,2.0,-0.1092021325279728,-200.0,13.265296,13.043422,-1.0430695365378597,0.45438080698570665
1297047737065600.0,28.181042,86.0,1297047737067211.0,19.85638,81.0,20.0,0.1732953529437945,-1611.0,10.055839,1.3040414,-0.9655612165674933,0.34724762792921493
1619355593699032.0,20.919098,79.0,1619355593699333.0,24.247681,72.0,10.0,-0.0736953812889778,-301.0,-2.026402,1.1529332,-1.0386665387248701,0.19168878782943233
438976827564556.0,19.83638,95.0,438976827565157.0,22.917999,88.0,10.0,-0.0720772718976926,-601.0,10.333131,0.62780297,0.11489897157280418,-0.017811518534570636
487104616591407.0,26.193302,102.0,487104616592403.0,22.033665,97.0,20.0,0.0862512668482759,-996.0,2.3482018,1.3594619,1.0646945584986853,-1.0366898072180193
1389688199476245.0,20.00877,79.0,1389688199476541.0,25.616699,72.0,5.0,-0.1229122488581981,-296.0,-3.0354004,0.50370055,-1.2366496047188018,1.5632474673980743
455465368833998.0,30.646023,86.0,455465368836230.0,16.572468,81.0,28.0,0.2980517738273338,-2232.0,7.467885,-3.0271504,1.010599380323302,-1.0577408737396752
84704361054767.0,20.463604,95.0,84704361055466.0,22.149719,88.0,10.0,-0.0395677896323645,-699.0,9.888246,1.355813,-1.2119029809082944,0.9262973935452101
628925406824719.0,23.384968,86.0,628925406826005.0,19.270313,81.0,15.0,0.0964629678561957,-1286.0,8.4733925,4.7456875,0.6927060311726816,-1.2302713827498004
1224582105911034.0,26.695644,102.0,1224582105912013.0,24.060383,97.0,20.0,0.0519201591566652,-979.0,1.0335383,2.5030499,0.20802081712821355,-0.4313817409941479
438481127627814.0,20.417057,102.0,438481127628465.0,25.234241,97.0,5.0,-0.1055212931733069,-651.0,2.1547558,10.679117,0.8859179917721114,-1.153190928902803
189767983772596.0,21.594913,95.0,189767983773142.0,22.638168,88.0,10.0,-0.0235854020659334,-546.0,10.250967,2.3218262,0.967820405616512,-0.8410241581454994
470675569860619.0,18.363331,79.0,470675569861157.0,25.467499,72.0,5.0,-0.1620815302835926,-538.0,-3.1545823,-1.1359329,-0.7957366232029154,0.580243971767529
883304840711278.0,18.647987,95.0,883304840711771.0,23.458145,88.0,10.0,-0.1142388951803979,-493.0,10.766212,-0.59221613,0.9483955255305859,-1.2009720020312782
739738195911336.0,15.766914,87.0,739738195911626.0,23.267113,80.0,2.0,-0.1921451506912161,-290.0,3.3896098,-1.446917,0.9671481582254488,-1.0116604046204423
1185340522954943.0,30.917572,102.0,1185340522956643.0,19.906612,97.0,28.0,0.2166480429867796,-1700.0,3.0831058,-5.3725195,1.6543520579044229,-1.4748177262762296
493112525753893.0,29.222324,95.0,493112525755446.0,15.978996,88.0,28.0,0.2929854260893266,-1553.0,11.798325,10.085889,-1.0837239845472741,0.8029076713668776
1438966729206738.0,28.936581,102.0,1438966729207828.0,20.703209,97.0,25.0,0.1658623455095196,-1090.0,2.6898859,-1.3021003,-1.5273168173742766,1.3666679039839347
1136689570916555.0,23.19278,94.0,1136689570916972.0,25.670616,89.0,5.0,-0.0507094513037939,-417.0,13.684557,11.136162,0.1948814150016006,-0.12634699051995174
487243908389974.0,23.276474,87.0,487243908391206.0,16.039661,80.0,20.0,0.1840672538132245,-1232.0,2.8058863,5.085627,-0.8313301191734415,0.8321975615351221
1384681362029735.0,19.952347,86.0,1384681362030280.0,25.459759,81.0,5.0,-0.1212762957965437,-545.0,7.967246,12.726449,-1.1027036676854765,1.3031999772516478
1134982315577796.0,26.629929,87.0,1134982315578941.0,14.377426,80.0,25.0,0.2987879369444822,-1145.0,-0.6683312,5.6880884,1.3165403629984518,-1.234897641258203
1291015297232210.0,25.530621,102.0,1291015297232932.0,25.78886,97.0,15.0,-0.0050319877552931,-722.0,1.0178357,3.3092842,-1.0483575390200877,0.961444235741668
1430742704997443.0,31.439133,94.0,1430742704998977.0,18.241211,89.0,28.0,0.2656568159028851,-1534.0,14.459489,-2.0394957,0.29473557566332703,-0.003557225019992995
1308379785964253.0,23.582016,103.0,1308379785964840.0,20.923466,96.0,15.0,0.0597353377725467,-587.0,8.802408,2.5174544,0.8149634395006068,-0.22816802643444964
857607042930769.0,25.194744,102.0,857607042931683.0,21.34285,97.0,20.0,0.0827695131811069,-914.0,3.208576,1.2244182,0.45460205056405334,0.10027067752622684
428267096615980.0,26.523869,103.0,428267096617028.0,14.542229,96.0,25.0,0.2917647544697331,-1048.0,5.6478014,7.083073,-0.22565045024748653,-0.06828149540797727
624703130385018.0,22.376854,78.0,624703130385580.0,24.905781,73.0,5.0,-0.0534853228886249,-562.0,-3.7306535,12.202876,0.2970058457825363,-0.03500531762168679
1221080076652024.0,18.598942,87.0,1221080076652404.0,21.601875,80.0,10.0,-0.0746983077483225,-380.0,3.4526627,1.8086989,-1.6273139096876412,0.7126199625521691
235294108798231.0,18.767857,79.0,235294108798405.0,27.916901,72.0,2.0,-0.1959749689609615,-174.0,-3.6783745,0.7456159,1.3132796468276482,-1.3319936656411373
197359042768669.0,29.496994,102.0,197359042770218.0,16.970558,97.0,28.0,0.2695738307884177,-1549.0,4.491334,-3.6455202,-0.06535939804714117,-0.34868698540441867
739334401465593.0,19.076626,95.0,739334401465976.0,25.194031,88.0,5.0,-0.1381819339161828,-383.0,12.64385,-1.0504891,-1.3519781083408626,0.6995494228087306
955533432991358.0,25.406551,78.0,955533432992090.0,24.37859,73.0,10.0,0.0206479479489673,-732.0,-4.7204127,9.665972,1.3701474647306193,-1.217202895017233
457853232264767.0,28.190491,94.0,457853232265795.0,19.197281,89.0,20.0,0.189779126986599,-1028.0,15.284504,1.1179107,-0.793155183848666,0.9874619380749331
37711367992829.0,26.353859,94.0,37711367993409.0,21.255081,89.0,15.0,0.1070970704241682,-580.0,16.69862,4.155263,-1.4289964773545498,1.0833816472261348
1767890759583435.0,18.65757,86.0,1767890759584091.0,24.836887,81.0,2.0,-0.1420713678526898,-656.0,6.0830994,13.387379,-1.186551826505614,1.1939062872494757
728800570419483.0,21.574791,86.0,728800570420578.0,21.806118,81.0,10.0,-0.0053324608758198,-1095.0,7.449971,9.383673,-0.38554996344801745,0.6587041464238347
869429886614.0,18.864449,103.0,869429886510.0,24.215866,96.0,5.0,-0.1242195420344535,104.0,5.514511,0.40748197,0.8773031965194708,-0.9650528252087532
1076451929931271.0,20.516724,103.0,1076451929931510.0,23.78566,96.0,5.0,-0.0737869095261329,-239.0,7.020599,-0.54688627,-1.1884968685388015,1.2137497453736175
1181699633115348.0,19.59409,79.0,1181699633115680.0,26.573532,72.0,2.0,-0.1511761207887207,-332.0,-3.3955135,0.8331563,-1.2241002057050143,1.322309841489449
86978888284435.0,24.922245,103.0,86978888285599.0,16.343563,96.0,20.0,0.2078883806176774,-1164.0,6.5260277,5.627487,0.29758507044294363,-0.03183906484791699
1024700435668454.0,25.499523,87.0,1024700435669464.0,17.756371,80.0,20.0,0.1790080214270915,-1010.0,2.2827015,2.982629,0.6581896775014636,-1.6581918302321697
658712373105517.0,27.084385,95.0,658712373106842.0,16.298534,88.0,25.0,0.2486197620773282,-1325.0,11.636566,8.05407,0.17929999045962927,-0.299121175820995
933345795981523.0,25.056305,79.0,933345795982308.0,22.706017,72.0,15.0,0.0492079928609835,-785.0,-2.2528281,3.764338,-0.8573120473567916,0.11730211125318436
215584664379808.0,24.036587,102.0,215584664380628.0,24.933498,97.0,20.0,-0.0183154879147136,-820.0,0.9602199,9.049313,1.0933188477238682,-1.2855415260529164
1585444975163993.0,30.949635,79.0,1585444975165310.0,17.803787,72.0,28.0,0.2696394932031642,-1317.0,-0.8113478,11.597994,1.2099859882734798,-0.8818501969284801
1394019138160886.0,16.168011,87.0,1394019138160936.0,24.561768,80.0,5.0,-0.2060840300655695,-50.0,2.6341896,-2.6336498,-0.9517908063460273,1.321337188336651
315135297032629.0,19.045593,86.0,315135297033130.0,23.59956,81.0,5.0,-0.1067874466296322,-501.0,5.976514,11.806041,0.4277796374062372,-1.2127584959722626
620577734070715.0,26.221485,95.0,620577734072002.0,19.103882,88.0,15.0,0.1570335437107437,-1287.0,11.306289,5.1923485,-1.2117813718473107,1.0503424766954306
1301565724433148.0,30.732121,95.0,1301565724434729.0,16.291348,88.0,28.0,0.3070971433434654,-1581.0,11.870602,11.257281,0.21850192484854988,-0.09090363275265187
68183727855317.0,17.434681,79.0,68183727855522.0,26.371597,72.0,2.0,-0.2040099366579374,-205.0,-3.3157895,-1.2180533,-1.153819541023854,1.3047520669741106
670878544640049.0,19.330788,78.0,670878544640451.0,24.104748,73.0,5.0,-0.1099090845799624,-402.0,-3.2823675,13.50084,0.713133775961901,-0.5723702779052366
237996295972742.0,21.241238,78.0,237996295972938.0,25.409122,73.0,2.0,-0.0893430190034975,-196.0,-3.201682,13.783582,0.8079904837283357,-1.1839777610013558
1200534772064426.0,29.274872,94.0,1200534772065675.0,21.239845,89.0,15.0,0.1590630904652994,-1249.0,16.852385,2.045127,-1.2589813865591823,0.6775513532701637
989864834963111.0,32.212585,94.0,989864834964717.0,18.388603,89.0,28.0,0.2731948111573981,-1606.0,14.1516285,-2.9412863,1.6780726199075189,-1.3995748481641064
1657526251018232.0,27.939388,103.0,1657526251019468.0,15.028877,96.0,25.0,0.30046619289841,-1236.0,5.409594,8.656623,0.27797437920988827,-0.6751962861437494
1528338146892257.0,20.23481,94.0,1528338146892450.0,23.410286,89.0,2.0,-0.072756765158679,-193.0,13.487191,13.167708,-0.11834439562341013,-0.49269095229026827
1745255387380671.0,28.561474,102.0,1745255387381681.0,22.764923,97.0,20.0,0.1129350848453282,-1010.0,1.5991935,0.5019613,0.5111711178836834,-0.16815722501687919
1450772954899709.0,19.084045,103.0,1450772954899865.0,23.279144,96.0,5.0,-0.099026987793577,-156.0,6.6745462,1.043092,1.792737780077471,-1.1982087128922774
1502449170163207.0,30.689342,78.0,1502449170164256.0,22.792042,73.0,20.0,0.1476644658260901,-1049.0,-6.796445,3.7544608,-1.2382068567791036,1.4668675948090775
1356625785013212.0,30.183605,79.0,1356625785014887.0,18.174797,72.0,28.0,0.2483292975644645,-1675.0,-0.74014086,11.071241,-0.9068397391627105,0.6678440593440997
1128220454564093.0,26.281784,79.0,1128220454565257.0,20.560829,72.0,15.0,0.1221314233687177,-1164.0,-1.443067,5.4460034,-1.0536542111270868,1.5465056237052697
1482599049997743.0,22.377861,79.0,1482599049998065.0,25.205025,72.0,10.0,-0.0594155638226735,-322.0,-1.9067603,2.2032077,0.6330067606821861,-0.9294255559671503
618910052899880.0,17.514286,95.0,618910052900072.0,24.444763,88.0,5.0,-0.1651724041695988,-192.0,10.739649,-2.4397714,0.4009466801101855,-0.7417912209419011
1399546119108202.0,17.503841,103.0,1399546119108337.0,22.499996,96.0,5.0,-0.1248918947449965,-135.0,6.5506983,2.9093857,-1.3039680694983171,1.3001630011627432
656456534598135.0,27.661392,103.0,656456534599348.0,14.176342,96.0,25.0,0.3223178865279845,-1213.0,5.369345,8.572713,0.06348551922200112,-0.1846279467733688
939608731402412.0,19.770447,86.0,939608731403197.0,24.989311,81.0,2.0,-0.1165972345069425,-785.0,7.172204,12.677037,0.9971703658664849,-0.46729757426446905
1661815798091350.0,17.230625,87.0,1661815798091901.0,24.280884,80.0,5.0,-0.1698386584790256,-551.0,2.56165,-1.6817191,-1.0608228192421738,1.0571233466182586
1124312330245218.0,20.308952,103.0,1124312330245200.0,23.777733,96.0,5.0,-0.078680921461888,18.0,7.0504913,-0.4513068,-0.5703884724033096,0.5857351528580071
520555980554013.0,26.856678,79.0,520555980554867.0,21.040474,72.0,20.0,0.1214311030434544,-854.0,-1.8629538,5.6695776,0.7613331406643213,-0.4452800106226279
1225664657844404.0,27.378605,95.0,1225664657845527.0,17.541908,88.0,20.0,0.2189800681928989,-1123.0,11.612315,7.1196012,-1.2509512051931582,1.1125276401320585
1432273463858636.0,22.723804,102.0,1432273463859240.0,26.668701,97.0,5.0,-0.0798683322500042,-604.0,1.1253961,10.13669,-1.3000763452326614,1.2532058103989265
1597210035184189.0,29.94318,86.0,1597210035186261.0,16.374149,81.0,28.0,0.292957976916156,-2072.0,7.383061,-2.400118,-0.9774582848957742,1.5534216698442165
116553063347887.0,29.544548,103.0,116553063349290.0,13.933132,96.0,28.0,0.3590673651399982,-1403.0,5.25571,10.109145,0.24945365685359683,-0.7278126663880973
1613692174814374.0,22.692257,95.0,1613692174815324.0,22.752403,88.0,15.0,-0.001323499834744,-950.0,10.165258,2.4873242,0.5853990392918731,-0.5657917875545497
808395894318150.0,29.660854,78.0,808395894319848.0,18.206223,73.0,25.0,0.2393008246565797,-1698.0,-5.702769,-0.14594014,-1.1599262372615287,1.0112819367654842
1570188314921350.0,26.706127,87.0,1570188314922710.0,14.407993,80.0,25.0,0.2991219075101206,-1360.0,-0.7267936,5.671071,0.15886498193073656,-0.22181577028227664
183111126480056.0,26.20998,102.0,183111126481397.0,20.204308,97.0,15.0,0.1293927421659468,-1341.0,3.4899397,0.05043043,0.4682241399076731,-0.6010953520812711
1180573466942428.0,22.250443,78.0,1180573466942772.0,25.858894,73.0,2.0,-0.0750052115663119,-344.0,-3.4380198,12.93906,1.2586661656794418,-1.2646392303194003
475326348266892.0,17.839905,103.0,475326348267090.0,22.364841,96.0,2.0,-0.1125473097131367,-198.0,6.6105485,2.9332237,0.569749663636829,-1.0328551119030598
951607982999154.0,21.418686,87.0,951607983000215.0,18.365242,80.0,15.0,0.0767506918874376,-1061.0,4.698939,4.1966043,0.24360095719030836,-0.22195274200790843
862545181397742.0,22.690243,78.0,862545181398305.0,25.750145,73.0,5.0,-0.063168404018564,-563.0,-3.6323786,12.211159,0.28907501363010907,-0.3123953776433683
482503176925552.0,27.455063,103.0,482503176926693.0,14.666832,96.0,25.0,0.303600562130455,-1141.0,5.4428983,8.198384,-1.4359504536779972,1.1047105047194357
1184590401405371.0,27.132183,79.0,1184590401406023.0,20.593014,72.0,20.0,0.1370171190702471,-652.0,-1.9975898,6.1579905,-0.4086198349648872,0.6788253955196224
55618778371111.0,22.650719,87.0,55618778371897.0,15.750462,80.0,20.0,0.1796886663459646,-786.0,2.9650211,5.310642,-0.8573120473567916,1.2552891144355889
450383608862180.0,25.920601,86.0,450383608863554.0,20.697445,81.0,15.0,0.1120415042706852,-1374.0,9.941932,3.9075108,-1.2042926905582283,1.1985151036654762
1173826460708241.0,29.956448,79.0,1173826460709695.0,16.881153,72.0,28.0,0.2791623550488847,-1454.0,0.2503798,10.994517,0.7752663992429811,-1.1851930644396353
592083493687182.0,23.171467,87.0,592083493687945.0,17.297665,80.0,20.0,0.1451427720268376,-763.0,3.8165474,4.1967173,1.091810801641999,-1.3435906050779238
1392539028888691.0,25.543964,79.0,1392539028889642.0,19.13633,72.0,15.0,0.1434107394190377,-951.0,-0.05089482,5.7941194,-0.9394237037666228,1.55743335109679
1587974111010393.0,20.807964,103.0,1587974111010812.0,24.21497,96.0,5.0,-0.0756726782843606,-419.0,6.8338275,-0.83047235,0.8455613570893048,-0.4231195757239024
1277722553784941.0,17.661259,86.0,1277722553785655.0,23.513988,81.0,5.0,-0.1421419281346387,-714.0,4.9350905,12.231697,-1.2654142481396096,1.0791742554367512
882860105444227.0,20.891087,79.0,882860105444494.0,24.656075,72.0,10.0,-0.0826613082940272,-267.0,-2.1265721,1.1065587,0.33532300981640095,-0.23049885428241149
622463082289057.0,31.249641,78.0,622463082290263.0,19.512402,73.0,20.0,0.2312207765160278,-1206.0,-3.8447278,-0.99693954,1.5946169373439278,-1.1020578960167429
41842843522941.0,27.749409,79.0,41842843518490.0,16.52755,72.0,25.0,0.2534469225856274,4451.0,0.9285946,8.762603,-0.8176042286467479,0.2076524063994544
1423992561832137.0,22.098152,95.0,1423992561833788.0,17.202141,88.0,15.0,0.1245795037711296,-1651.0,10.88611,5.4608946,-1.3612667911838476,0.5982606272138679
358349912491183.0,30.069393,78.0,358349912492173.0,20.41021,73.0,20.0,0.1913482362371194,-990.0,-6.2884507,2.6304557,1.5480104404576271,-1.0714139351750758
125492687500890.0,19.922924,79.0,125492687501470.0,21.501068,72.0,10.0,-0.0380973422358714,-580.0,-1.6056299,0.5153767,0.7621965884287228,-1.1560793907049278
1327494954479553.0,19.706261,103.0,1327494954479718.0,25.913464,96.0,2.0,-0.1360640161684446,-165.0,5.797483,-0.94449085,0.7184341970958288,0.19868383638690815
